trialnum,time,state,mapAngle,viewAngle,posx,posy,posz,rotx,roty,rotz,gazex,gazey,gazez
4,3.87989,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,63.49211,-0.01,-0.07455873
4,3.893322,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,65.47076,-0.01,-0.01810265
4,3.906605,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,65.47076,-0.01,-0.01810265
4,3.91993,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,66.41632,-0.01,0.008388996
4,3.933273,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,65.96053,-0.01,0.006274223
4,3.946716,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,63.1497,-0.01,0.0126462
4,3.959995,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,62.70228,-0.01,0.0483613
4,3.973576,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,62.70228,-0.01,0.0483613
4,3.986809,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,75.55087,-0.01,-0.3246245
4,3.999931,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,86.8278,-0.01,-1.039439
4,4.013241,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,88.15567,-0.01,-1.34734
4,4.02668,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,81.46365,-0.01,-1.413163
4,4.040112,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,81.46365,-0.01,-1.413163
4,4.05336,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,89.54239,-0.01,-1.55369
4,4.06662,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,86.26035,-0.01,-1.538216
4,4.079987,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,82.29027,-0.01,-1.44192
4,4.093304,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,89.1593,-0.01,-1.561683
4,4.106808,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,89.1593,-0.01,-1.561683
4,4.120033,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,89.8467,-0.01,-1.542525
4,4.133327,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,86.26009,-0.01,-1.505417
4,4.146606,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,78.16666,-0.01,-1.419638
4,4.16077,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,85.15083,-0.01,-1.444984
4,4.173439,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,88.13323,-0.01,-1.497063
4,4.186935,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,88.13323,-0.01,-1.497063
4,4.199955,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,80.25594,-0.01,-1.402206
4,4.213333,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,85.20071,-0.01,-1.435489
4,4.226738,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,82.65165,-0.01,-1.422768
4,4.240097,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,82.65165,-0.01,-1.422768
4,4.253479,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,88.66708,-0.01,-1.534342
4,4.266747,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,76.4556,-0.01,-1.387648
4,4.279984,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,72.22712,-0.01,-1.359086
4,4.293373,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,73.76281,-0.01,-1.362746
4,4.306736,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,73.76281,-0.01,-1.362746
4,4.320179,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,75.97157,-0.01,-1.378866
4,4.333397,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,77.78056,-0.01,-1.387482
4,4.346775,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,70.49922,-0.01,-1.262643
4,4.360096,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,78.34766,-0.01,-1.34242
4,4.37352,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,74.89381,-0.01,-1.260758
4,4.387234,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,74.89381,-0.01,-1.260758
4,4.40036,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,73.38158,-0.01,-1.167505
4,4.413464,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,76.98152,-0.01,-1.125618
4,4.42691,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,76.59368,-0.01,-1.019266
4,4.440098,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,76.59368,-0.01,-1.019266
4,4.453514,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,80.06924,-0.01,-1.013195
4,4.466686,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,75.98644,-0.01,-0.880888
4,4.48008,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,84.04385,-0.01,-0.9325509
4,4.493534,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,91.14193,-0.01,-1.002395
4,4.506779,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,91.14193,-0.01,-1.002395
4,4.520172,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,86.9659,-0.01,-1.000145
4,4.5336,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,90.60561,-0.01,-0.9869614
4,4.546734,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,90.05013,-0.01,-0.9870715
4,4.560158,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,100.044,-0.01,-1.003477
4,4.573528,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,100.044,-0.01,-1.003477
4,4.586948,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,94.12568,-0.01,-0.8953676
4,4.600384,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,101.2431,-0.01,-1.046679
4,4.613564,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,127.8551,-0.01,-1.919049
4,4.62682,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,129.6465,-0.01,-2.377587
4,4.640209,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,134.0707,-0.01,-2.481611
4,4.653553,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,134.0707,-0.01,-2.481611
4,4.666847,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,144.6513,-0.01,-2.661379
4,4.680069,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,179.104,-0.01,-3.110018
4,4.694416,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,144.5109,-0.01,-2.533729
4,4.706825,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,141.17,-0.01,-2.305628
4,4.720264,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,141.17,-0.01,-2.305628
4,4.733616,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,169.9798,-0.01,-2.748959
4,4.74688,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,162.2565,-0.01,-2.610772
4,4.760147,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,158.8403,-0.01,-2.50684
4,4.773529,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,138.0728,-0.01,-2.172542
4,4.786999,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,138.0728,-0.01,-2.172542
4,4.800396,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,155.1365,-0.01,-2.380144
4,4.813652,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,159.5551,-0.01,-2.23662
4,4.826786,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,132.3788,-0.01,-2.004529
4,4.840191,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,132.3788,-0.01,-2.004529
4,4.853615,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,148.2616,-0.01,-2.075547
4,4.866901,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,168.403,-0.01,-2.230063
4,4.880146,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,206.1833,-0.01,-2.61951
4,4.893482,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,219.2548,-0.01,-2.78853
4,4.907009,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,241.0326,-0.01,-2.825353
4,4.920319,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,241.0326,-0.01,-2.825353
4,4.933563,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,4.946766,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,4.960167,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,4.973568,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,4.986935,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.000198,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.013767,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.027023,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.040264,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.053543,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.066929,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,204.9071,-0.01,-2.109889
4,5.080173,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,246.378,-0.01,-2.721976
4,5.093533,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,190.5446,-0.01,-2.049858
4,5.106976,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,190.5446,-0.01,-2.049858
4,5.12035,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,190.5446,-0.01,-2.049858
4,5.133511,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,190.5446,-0.01,-2.049858
4,5.146961,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,190.5446,-0.01,-2.049858
4,5.160213,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,164.5062,-0.01,-2.086665
4,5.173649,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,91.61343,-0.01,-1.363847
4,5.187038,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,91.61343,-0.01,-1.363847
4,5.200264,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,53.47801,-1.008731E-16,-0.9304333
4,5.213593,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,39.99939,-7.013273E-17,-0.7934904
4,5.228252,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,35.2103,-5.869398E-17,-0.7623415
4,5.240307,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,35.2103,-5.869398E-17,-0.7623415
4,5.253681,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,31.65688,-5.159478E-17,-0.6921635
4,5.266964,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,26.91899,-4.083499E-17,-0.6424732
4,5.28027,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,24.10036,-3.510607E-17,-0.5901203
4,5.293594,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,22.59753,-3.273701E-17,-0.5389652
4,5.306973,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,22.12324,-3.054922E-17,-0.5716486
4,5.320271,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,22.12324,-3.054922E-17,-0.5716486
4,5.333607,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,21.11237,-2.843111E-17,-0.5550261
4,5.346905,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,20.63878,-2.725065E-17,-0.5536156
4,5.360367,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,20.61415,-2.787431E-17,-0.5303164
4,5.373646,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,19.90728,-2.604596E-17,-0.5304651
4,5.387119,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,19.90728,-2.604596E-17,-0.5304651
4,5.400326,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.59817,-2.281622E-17,-0.5254393
4,5.41362,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,17.8811,-2.205987E-17,-0.488349
4,5.427204,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.47385,-2.310387E-17,-0.5048103
4,5.440559,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.61362,-2.288152E-17,-0.5245781
4,5.453644,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.61362,-2.288152E-17,-0.5245781
4,5.46698,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.89861,-2.309411E-17,-0.5423021
4,5.480286,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,20.07719,-2.453969E-17,-0.5964022
4,5.493687,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,21.6259,-2.687665E-17,-0.6526594
4,5.50705,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,21.6259,-2.687665E-17,-0.6526594
4,5.520359,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,23.80538,-3.084813E-17,-0.7086811
4,5.533642,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,24.38118,-3.826721E-17,-0.5075064
4,5.547009,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,24.43973,-4.504634E-17,-0.2827759
4,5.560287,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,26.01266,-5.129603E-17,-0.2084875
4,5.5737,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,29.02155,-5.955426E-17,-0.1917276
4,5.587154,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,29.02155,-5.955426E-17,-0.1917276
4,5.60041,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,32.9404,-6.883795E-17,-0.2198095
4,5.613644,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,36.28988,-7.614796E-17,-0.2649975
4,5.627136,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,38.17818,-8.071004E-17,-0.2755203
4,5.640484,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,37.35632,-7.798076E-17,-0.2961569
4,5.653751,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,37.35632,-7.798076E-17,-0.2961569
4,5.666908,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,36.52334,-7.528921E-17,-0.314539
4,5.680275,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,35.59441,-7.290275E-17,-0.3141842
4,5.693604,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,35.01295,-7.117073E-17,-0.3220387
4,5.707054,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,34.41759,-6.917976E-17,-0.3374567
4,5.720451,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,34.41759,-6.917976E-17,-0.3374567
4,5.73365,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,32.47018,-6.434625E-17,-0.3309669
4,5.746952,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,33.00893,-6.558415E-17,-0.3361273
4,5.761185,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,32.82439,-6.474873E-17,-0.3483086
4,5.773708,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,31.16622,-6.04418E-17,-0.3492689
4,5.787144,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,31.16622,-6.04418E-17,-0.3492689
4,5.800419,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,31.43894,-6.008288E-17,-0.3852987
4,5.813671,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,32.74937,-6.221937E-17,-0.4275064
4,5.827007,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,36.30932,-6.441545E-17,-0.6645002
4,5.84074,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,211.6044,-0.01,-10.38635
4,5.85379,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,211.6044,-0.01,-10.38635
4,5.867176,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,211.6044,-0.01,-10.38635
4,5.880318,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,211.6044,-0.01,-10.38635
4,5.893673,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,36.97921,2.741614E-17,-3.836752
4,5.907021,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,14.76003,2.100051E-17,-1.675297
4,5.920448,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,14.76003,2.100051E-17,-1.675297
4,5.933701,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,6.410469,3.265532E-17,-1.339973
4,5.947086,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,7.320763,2.392203E-17,-1.123503
4,5.960342,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,6.9077,1.641224E-17,-0.8327379
4,5.973789,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,6.737968,1.273792E-17,-0.6933069
4,5.987114,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,6.737968,1.273792E-17,-0.6933069
4,6.000435,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,6.540573,1.025576E-17,-0.591877
4,6.01366,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,7.005486,7.895159E-18,-0.5525122
4,6.0271,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,8.051399,5.379147E-18,-0.5587101
4,6.040531,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,9.320625,1.953773E-18,-0.5536127
4,6.053886,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,9.320625,1.953773E-18,-0.5536127
4,6.067154,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,10.31805,-8.118731E-19,-0.5471029
4,6.080368,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,11.59463,-4.396295E-18,-0.5372572
4,6.093704,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,12.69511,-6.659842E-18,-0.5567875
4,6.107037,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,13.68744,-9.217506E-18,-0.5568848
4,6.120426,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,14.81944,-1.142383E-17,-0.5811148
4,6.133846,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,14.81944,-1.142383E-17,-0.5811148
4,6.14711,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,16.2986,-1.593913E-17,-0.5574293
4,6.16037,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,17.48344,-1.780426E-17,-0.5978508
4,6.173756,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.36522,-1.892597E-17,-0.6369619
4,6.187275,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,18.36522,-1.892597E-17,-0.6369619
4,6.200504,Waiting for user choice (Blackscreen 2),0,5,-9,1.7,0,3.300426,88.00883,359.6885,19.38316,-2.040781E-17,-0.6757774
5,0.01364899,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.478859,87.15187,359.7331,-995.4136,-1000.314,-1000.228
5,0.0271492,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.53388,87.15083,359.7365,-995.4175,-1000.171,-1000.159
5,0.04198456,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.609619,87.15233,359.7418,-995.4175,-1000.176,-1000.159
5,0.05521774,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.646134,87.16783,359.7386,-995.4175,-1000.179,-1000.159
5,0.06800461,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.623448,87.16835,359.7301,-995.4174,-1000.174,-1000.16
5,0.08152008,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.627588,87.18338,359.7222,-995.4171,-1000.166,-1000.16
5,0.09403229,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.645306,87.19884,359.7091,-995.417,-1000.159,-1000.157
5,0.1072998,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.684446,87.22269,359.6844,-995.4169,-1000.161,-1000.158
5,0.1205635,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.71285,87.24003,359.6572,-995.4166,-1000.149,-1000.157
5,0.1335869,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.771239,87.2674,359.625,-995.4166,-1000.139,-1000.151
5,0.1467552,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.850228,87.2908,359.6124,-995.4167,-1000.144,-1000.152
5,0.1600189,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.849811,87.30939,359.6114,-995.4168,-1000.145,-1000.152
5,0.1733894,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.848985,87.33622,359.6085,-995.4169,-1000.145,-1000.153
5,0.1867065,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.840091,87.35143,359.5878,-995.4171,-1000.146,-1000.153
5,0.1996841,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.847046,87.3672,359.5728,-995.4166,-1000.133,-1000.158
5,0.2130661,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.848895,87.37218,359.5608,-995.4164,-1000.122,-1000.155
5,0.2264099,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.830376,87.3746,359.543,-995.4168,-1000.118,-1000.144
5,0.2401695,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.794915,87.36986,359.5137,-995.4168,-1000.117,-1000.144
5,0.2532806,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.776534,87.35795,359.4883,-995.417,-1000.109,-1000.138
5,0.2662315,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.73228,87.34012,359.4557,-995.417,-1000.109,-1000.136
5,0.2794762,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.70851,87.32046,359.4448,-995.417,-1000.103,-1000.135
5,0.2930069,Show Map Crossing: 0,0,5,-1000,-1000,-1000,1.699677,87.31333,359.4379,-995.4173,-1000.105,-1000.13
