trialnum,time,state,mapAngle,viewAngle,posx,posy,posz,rotx,roty,rotz,gazex,gazey,gazez
1,0.3865967,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.974351,76.57932,359.7055,-995.5236,-999.5846,-999.014
1,0.4000549,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.969203,76.58148,359.7018,-995.5233,-999.585,-999.0179
1,0.4132843,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.953667,76.5839,359.699,-995.5233,-999.5845,-999.0181
1,0.4267883,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.938624,76.58389,359.696,-995.5232,-999.5837,-999.0192
1,0.4402466,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.929425,76.58913,359.6936,-995.524,-999.5906,-999.0174
1,0.4532318,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.91585,76.59287,359.6942,-995.5239,-999.5938,-999.0192
1,0.4666595,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.90173,76.5983,359.6982,-995.524,-999.5928,-999.0193
1,0.4800568,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.893943,76.59984,359.7056,-995.5186,-999.6399,-999.0498
1,0.4932404,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.886379,76.59863,359.7212,-995.5084,-999.8092,-999.1176
1,0.5065079,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.882189,76.59735,359.7307,-995.503,-999.9142,-999.1558
1,0.5200195,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.880344,76.59203,359.7445,-995.5005,-999.9673,-999.1736
1,0.5332794,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.878965,76.5872,359.7576,-995.5007,-999.9671,-999.173
1,0.5468063,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.879204,76.57085,359.789,-995.5005,-999.9911,-999.1773
1,0.5598373,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.87571,76.55621,359.8173,-995.5013,-1000.005,-999.176
1,0.5733566,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.869396,76.53258,359.8498,-995.5018,-1000.017,-999.1758
1,0.5865631,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.870078,76.51511,359.8656,-995.5016,-1000.019,-999.177
1,0.6000137,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.863421,76.49669,359.882,-995.5031,-1000.023,-999.1712
1,0.6133041,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.867324,76.4794,359.9093,-995.5035,-1000.023,-999.1697
1,0.6265717,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.877497,76.46264,359.9425,-995.5033,-1000.026,-999.171
1,0.6402893,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.88535,76.44715,359.985,-995.5038,-1000.031,-999.1691
1,0.6532211,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.896176,76.43217,0.02615175,-995.5037,-1000.031,-999.1696
1,0.666626,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.917789,76.42093,0.06852359,-995.504,-1000.032,-999.1683
1,0.6800842,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.935573,76.40782,0.1036228,-995.5046,-1000.036,-999.1661
1,0.6933899,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.941692,76.39523,0.1297145,-995.5053,-1000.045,-999.1643
1,0.7066727,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.942762,76.37467,0.1562206,-995.5054,-1000.041,-999.1633
1,0.719902,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.942459,76.3571,0.1789928,-995.5234,-999.8908,-999.0674
1,0.7334595,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.940277,76.33479,0.2022894,-995.5237,-999.8908,-999.0659
1,0.746666,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.943411,76.30933,0.2148685,-995.5668,-999.5953,-998.8466
1,0.7600479,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.948833,76.28973,0.2217999,-995.6104,-999.387,-998.6385
1,0.7733765,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.957795,76.26888,0.2402994,-995.6319,-999.2915,-998.5367
1,0.7866516,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.959491,76.25454,0.2520587,-995.6428,-999.2404,-998.4852
1,0.799942,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.963117,76.24062,0.2687153,-995.6483,-999.2103,-998.4586
1,0.8141403,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.971355,76.23221,0.2821974,-995.6487,-999.2106,-998.4573
1,0.8265457,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.981918,76.22388,0.3008993,-995.6512,-999.1989,-998.4453
1,0.8400574,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.993915,76.2152,0.3396446,-995.6515,-999.1791,-998.441
1,0.853508,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.00682,76.19755,0.3810327,-995.6515,-999.1786,-998.4403
1,0.8667603,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.022979,76.17883,0.4201626,-995.6518,-999.1656,-998.437
1,0.8799591,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.032276,76.16825,0.4364916,-995.6523,-999.1672,-998.4348
1,0.8932419,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.03502,76.1569,0.435461,-995.6534,-999.1631,-998.4296
1,0.9065399,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.037656,76.1436,0.4349934,-995.653,-999.113,-998.424
1,0.9198685,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.038257,76.13579,0.4342132,-995.6484,-999.0179,-998.4288
1,0.9333496,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.042944,76.131,0.4386109,-995.645,-998.9631,-998.4346
1,0.9466019,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.052599,76.12881,0.4488372,-995.645,-998.9634,-998.4342
1,0.9599838,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.074933,76.12521,0.4714677,-995.644,-998.9387,-998.4337
1,0.9733047,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.098813,76.12213,0.5004122,-995.6425,-998.9399,-998.438
1,0.9866028,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.111503,76.11342,0.5158383,-995.6406,-998.9465,-998.4448
1,1.000137,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.137687,76.10159,0.5337643,-995.6402,-998.9536,-998.4471
1,1.013008,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.026398,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.039566,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.053154,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.066315,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.079689,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.092888,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.106232,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.119804,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.133049,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.146233,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.159584,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.17292,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.186356,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.199608,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.21315,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.226204,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.239555,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.253044,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.266464,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.279648,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.292908,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.306259,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.319565,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.332947,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.347382,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.359543,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.372978,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.386284,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.399826,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.412941,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.426292,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.43956,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.453125,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.466545,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.47979,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.492912,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.506493,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,2.137687,76.10159,0.5337643,-995.6401,-998.9559,-998.4457
1,1.519943,View First Crossing: 0,0,0,-9,1.7,0,1.862101,75.86664,0.9067891,-995.6401,-998.9559,-998.4457
1,1.533493,View First Crossing: 0,0,0,-9,1.7,0,1.868707,75.86828,0.924853,-995.6401,-998.9559,-998.4457
1,1.546669,View First Crossing: 0,0,0,-9,1.7,0,1.87194,75.87051,0.9364123,-995.6401,-998.9559,-998.4457
1,1.560005,View First Crossing: 0,0,0,-9,1.7,0,1.872715,75.87457,0.9423112,-995.6401,-998.9559,-998.4457
1,1.573334,View First Crossing: 0,0,0,-9,1.7,0,1.87217,75.88102,0.9428256,-995.6401,-998.9559,-998.4457
1,1.586632,View First Crossing: 0,0,0,-9,1.7,0,1.873752,75.88493,0.939317,-995.6401,-998.9559,-998.4457
1,1.60009,View First Crossing: 0,0,0,-9,1.7,0,1.874218,75.88364,0.9426011,-995.6401,-998.9559,-998.4457
1,1.613434,View First Crossing: 0,0,0,-9,1.7,0,1.877762,75.87882,0.9496483,-995.6401,-998.9559,-998.4457
1,1.626938,View First Crossing: 0,0,0,-9,1.7,0,1.875258,75.87013,0.9482523,-995.6401,-998.9559,-998.4457
1,1.639961,View First Crossing: 0,0,0,-9,1.7,0,1.87094,75.85809,0.9406739,-995.6401,-998.9559,-998.4457
1,1.653366,View First Crossing: 0,0,0,-9,1.7,0,1.869888,75.84785,0.9386213,-995.6401,-998.9559,-998.4457
1,1.667,View First Crossing: 0,0,0,-9,1.7,0,1.872792,75.83033,0.9423162,-995.6401,-998.9559,-998.4457
1,1.680138,View First Crossing: 0,0,0,-9,1.7,0,1.878224,75.81779,0.9539979,-995.6401,-998.9559,-998.4457
1,1.693398,View First Crossing: 0,0,0,-9,1.7,0,1.890026,75.80285,0.9757427,-995.6401,-998.9559,-998.4457
1,1.706932,View First Crossing: 0,0,0,-9,1.7,0,1.892071,75.79903,0.9872046,-995.6401,-998.9559,-998.4457
1,1.720055,View First Crossing: 0,0,0,-9,1.7,0,1.8916,75.79586,0.9990835,-995.6401,-998.9559,-998.4457
1,1.733505,View First Crossing: 0,0,0,-9,1.7,0,1.884299,75.7946,1.008579,-995.6401,-998.9559,-998.4457
1,1.746895,View First Crossing: 0,0,0,-9,1.7,0,1.874304,75.7918,1.015293,-995.6401,-998.9559,-998.4457
1,1.760162,View First Crossing: 0,0,0,-9,1.7,0,1.864786,75.78989,1.01776,-995.6401,-998.9559,-998.4457
1,1.773422,View First Crossing: 0,0,0,-9,1.7,0,1.858488,75.78754,1.021581,-995.6401,-998.9559,-998.4457
1,1.786682,View First Crossing: 0,0,0,-9,1.7,0,1.854082,75.78709,1.032939,-995.6401,-998.9559,-998.4457
1,1.800171,View First Crossing: 0,0,0,-9,1.7,0,1.854606,75.78662,1.042163,-995.6401,-998.9559,-998.4457
1,1.813538,View First Crossing: 0,0,0,-9,1.7,0,1.852192,75.78472,1.051219,-995.6401,-998.9559,-998.4457
1,1.833542,View First Crossing: 0,0,0,-9,1.7,0,1.850806,75.78072,1.069187,-995.6401,-998.9559,-998.4457
1,1.853539,View First Crossing: 0,0,0,-9,1.7,0,10.24676,103.3641,10.78506,-995.6401,-998.9559,-998.4457
1,1.858147,View First Crossing: 0,0,0,-9,1.7,0,10.19368,103.5982,10.81546,-5.708458,0.01,-1.654999
1,1.869141,View First Crossing: 0,0,0,-9,1.7,0,8.918003,108.0849,10.69751,-5.57756,0.01,-1.695714
1,1.912338,View First Crossing: 0,0,0,-9,1.7,0,9.210591,110.1697,10.96869,-5.521515,0.01,-2.038106
1,1.939896,View First Crossing: 0,0,0,-9,1.7,0,9.301476,110.3914,10.3836,-5.521736,0.01,-1.986936
1,1.953804,View First Crossing: 0,0,0,-9,1.7,0,9.305658,110.2166,10.41066,-5.517387,0.01,-1.859522
1,1.96701,View First Crossing: 0,0,0,-9,1.7,0,8.967915,110.6946,11.21534,-5.512215,0.01,-1.849948
1,1.980331,View First Crossing: 0,0,0,-9,1.7,0,8.594738,109.9554,11.91147,-5.441353,0.01,-1.874415
1,1.993683,View First Crossing: 0,0,0,-9,1.7,0,8.291172,110.3551,11.73494,-5.291725,0.01,-1.826351
1,2.00708,View First Crossing: 0,0,0,-9,1.7,0,8.309385,110.6408,11.53972,-5.012688,0.01,-1.832183
1,2.020523,View First Crossing: 0,0,0,-9,1.7,0,8.502607,110.6735,11.22607,-5.046204,0.01,-1.806666
1,2.033821,View First Crossing: 0,0,0,-9,1.7,0,8.817955,111.1564,10.92582,-5.175934,0.01,-1.730504
1,2.047012,View First Crossing: 0,0,0,-9,1.7,0,9.133802,111.5213,10.8776,-5.244812,0.01,-1.730167
1,2.060547,View First Crossing: 0,0,0,-9,1.7,0,9.13892,111.4586,11.05894,-5.364624,0.01,-1.667032
1,2.07373,View First Crossing: 0,0,0,-9,1.7,0,9.32305,111.6211,11.12608,-5.347229,0.01,-1.622996
1,2.086777,View First Crossing: 0,0,0,-9,1.7,0,9.584849,111.6999,11.19336,-5.381485,0.01,-1.621162
1,2.100182,View First Crossing: 0,0,0,-9,1.7,0,9.831494,111.7442,11.30142,-5.135849,0.01,-1.611235
1,2.113525,View First Crossing: 0,0,0,-9,1.7,0,10.03192,111.7161,11.45234,-5.181313,0.01,-1.598395
1,2.126579,View First Crossing: 0,0,0,-9,1.7,0,10.13596,111.6504,11.55677,-5.070915,0.01,-1.58587
1,2.139786,View First Crossing: 0,0,0,-9,1.7,0,10.21139,111.5566,11.57861,-4.960777,0.01,-1.575173
1,2.153183,View First Crossing: 0,0,0,-9,1.7,0,10.27719,111.4503,11.50421,-4.871582,0.01,-1.596477
1,2.166496,View First Crossing: 0,0,0,-9,1.7,0,10.32031,111.3638,11.37446,-4.881813,0.01,-1.583646
1,2.179756,View First Crossing: 0,0,0,-9,1.7,0,10.39661,111.2776,11.24825,-4.683647,0.01,-1.88675
1,2.193008,View First Crossing: 0,0,0,-9,1.7,0,10.47813,111.1718,11.14771,-4.525818,0.01,-2.31074
1,2.20639,View First Crossing: 0,0,0,-9,1.7,0,10.55633,111.0183,11.1531,-4.433907,0.01,-2.551345
1,2.219826,View First Crossing: 0,0,0,-9,1.7,0,10.55541,110.8532,11.16103,-4.370667,0.01,-2.686102
1,2.233147,View First Crossing: 0,0,0,-9,1.7,0,10.54972,110.7187,11.05656,-4.363037,0.01,-2.674267
1,2.246445,View First Crossing: 0,0,0,-9,1.7,0,10.52689,110.6378,10.88343,-4.251335,0.01,-2.769429
1,2.259781,View First Crossing: 0,0,0,-9,1.7,0,10.48975,110.5583,10.76321,-4.12413,0.01,-2.849661
1,2.27327,View First Crossing: 0,0,0,-9,1.7,0,10.41811,110.4579,10.67048,-3.960594,0.01,-2.95612
1,2.286476,View First Crossing: 0,0,0,-9,1.7,0,10.35544,110.3207,10.50248,-3.87027,0.01,-3.019518
1,2.299828,View First Crossing: 0,0,0,-9,1.7,0,10.32324,110.1515,10.30822,-3.850937,0.01,-3.013482
1,2.313103,View First Crossing: 0,0,0,-9,1.7,0,10.25881,109.9423,10.07829,-3.815628,0.01,-3.021235
1,2.326401,View First Crossing: 0,0,0,-9,1.7,0,10.10954,109.7018,9.791444,-3.760887,0.01,-3.020069
1,2.339828,View First Crossing: 0,0,0,-9,1.7,0,9.918263,109.4203,9.473677,-3.686558,0.011,-3.028671
1,2.353142,View First Crossing: 0,0,0,-9,1.7,0,9.739855,109.1064,9.186225,-3.521188,0.011,-3.06974
1,2.366653,View First Crossing: 0,0,0,-9,1.7,0,9.515022,108.6849,8.97431,-3.454562,0.011,-3.065323
1,2.379845,View First Crossing: 0,0,0,-9,1.7,0,9.292633,108.23,8.598146,-2.684485,0.011,-3.095566
1,2.393929,View First Crossing: 0,0,0,-9,1.7,0,9.063976,107.7365,8.193629,-1.008804,0.011,-3.185616
1,2.406479,View First Crossing: 0,0,0,-9,1.7,0,8.703975,107.2614,7.889803,0.5365213,0.011,-3.209549
1,2.419891,View First Crossing: 0,0,0,-9,1.7,0,8.306749,106.6825,7.491276,1.863569,0.011,-3.34198
1,2.433228,View First Crossing: 0,0,0,-9,1.7,0,7.743903,106.0572,6.893308,2.453759,0.011,-3.396713
1,2.446716,View First Crossing: 0,0,0,-9,1.7,0,7.158695,105.4026,6.366088,4.131271,1.086343E-16,-3.66934
1,2.459862,View First Crossing: 0,0,0,-9,1.7,0,6.58491,104.7623,5.9254,5.751387,-0.01,-4.00246
1,2.473373,View First Crossing: 0,0,0,-9,1.7,0,6.076396,104.1359,5.467134,7.16233,-0.01,-4.293739
1,2.486877,View First Crossing: 0,0,0,-9,1.7,0,5.585298,103.548,5.031323,7.837163,-0.01,-4.402753
1,2.500046,View First Crossing: 0,0,0,-9,1.7,0,5.128675,102.9319,4.635438,7.933799,-0.01,-4.404464
1,2.513382,View First Crossing: 0,0,0,-9,1.7,0,4.642656,102.2587,4.246619,9.515284,-0.01,-4.597833
1,2.526276,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,8.765638,-0.01,-4.31604
1,2.539764,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.552361,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.566002,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.579773,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.592712,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.606468,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.620087,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.633751,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.647285,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,20.1106,-0.01,-5.940065
1,2.660225,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,16.13084,3.634921E-17,-1.227767
1,2.673759,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,7.179436,1.331228E-17,-0.449649
1,2.687363,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,4.961792,2.710549E-18,-0.09155422
1,2.700645,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,4.724144,1.034877E-18,-0.03495504
1,2.713875,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,4.724144,1.034877E-18,-0.03495504
1,2.727234,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,0.1222219,0.5,-0.1540201
1,2.740601,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,-0.4287815,0.5,-0.2326206
1,2.753937,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,-0.4581366,0.5,-0.3256523
1,2.767479,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,-0.4581366,0.5,-0.3256523
1,2.780937,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,-0.2451305,0.5,-0.4442227
1,2.794136,Waiting for user choice (Blackscreen 2),0,0,-9,1.7,0,4.642656,102.2587,4.246619,4.18811,2.168787E-17,-0.7325513
