trialnum,time,state,mapAngle,viewAngle,posx,posy,posz,rotx,roty,rotz,gazex,gazey,gazez
1,0.4806061,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.9909,90.26891,0.1023313,-995.5215,-999.8115,-1000.006
1,0.4939194,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.9959,90.27783,0.1022327,-995.5215,-999.8066,-1000.008
1,0.5071869,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.0188,90.29253,0.09611747,-995.5214,-999.8082,-1000.004
1,0.5209579,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.0516,90.29769,0.08716929,-995.5212,-999.8023,-1000.003
1,0.5339584,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.0837,90.29718,0.09326417,-995.521,-999.7995,-999.9993
1,0.5472641,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.1515,90.28748,0.1172632,-995.5206,-999.8018,-999.9993
1,0.5606232,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.2211,90.272,0.138044,-995.5202,-999.7908,-999.9963
1,0.5739822,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.3113,90.24479,0.1467858,-995.5197,-999.7859,-999.9922
1,0.5872192,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.4205,90.21646,0.1563335,-995.5201,-999.6971,-999.9824
1,0.6006927,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.5134,90.17729,0.16507,-995.519,-999.7056,-999.9802
1,0.6139755,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.6214,90.15724,0.1737002,-995.5181,-999.7128,-999.9769
1,0.6272964,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.7231,90.15094,0.1799386,-995.517,-999.7211,-999.9755
1,0.6406937,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.8428,90.14539,0.1997043,-995.5156,-999.7903,-999.9509
1,0.6539459,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.9787,90.13914,0.2296651,-995.514,-999.9339,-999.927
1,0.6672745,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.1208589,90.12754,0.26163,-995.5133,-999.9445,-999.9265
1,0.6805954,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.2638965,90.11073,0.297668,-995.5123,-999.8408,-999.9188
1,0.6938171,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.3949173,90.09468,0.3391769,-995.5111,-999.8313,-999.9214
1,0.7071686,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.5068858,90.05721,0.3754746,-995.5098,-999.7974,-999.9246
1,0.7206421,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.5803716,90.02663,0.4276623,-995.5084,-999.7623,-999.9244
1,0.7343216,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.6131752,89.98759,0.4819928,-995.5076,-999.768,-999.9216
1,0.7472076,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.607253,89.93886,0.5172248,-995.5066,-999.7256,-999.919
1,0.7605591,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.581794,89.88184,0.5449916,-995.5059,-999.6831,-999.9155
1,0.7737961,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.5318972,89.82034,0.5741886,-995.5053,-999.642,-999.9096
1,0.7872162,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.4744404,89.7603,0.6113036,-995.5052,-999.6056,-999.9012
1,0.8005753,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.4389615,89.70173,0.6427764,-995.5056,-999.6011,-999.8961
1,0.8140717,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.379631,89.64154,0.6646993,-995.5056,-999.5729,-999.8928
1,0.8271713,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.3311372,89.58505,0.6606047,-995.5059,-999.5472,-999.8928
1,0.8405991,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.3034703,89.54301,0.6394906,-995.5062,-999.5366,-999.8939
1,0.8538895,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.2900335,89.51591,0.6272573,-995.5063,-999.5225,-999.8961
1,0.8673859,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.2840619,89.51122,0.6178774,-995.5065,-999.5214,-999.8942
1,0.880661,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.2440133,89.49595,0.6015192,-995.5064,-999.5137,-999.9001
1,0.8947067,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.176732,89.48938,0.5816591,-995.5067,-999.5047,-999.9046
1,0.9071884,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.1183372,89.49701,0.568782,-995.5074,-999.4937,-999.9086
1,0.9205551,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.06815156,89.50501,0.5526503,-995.5079,-999.4789,-999.9119
1,0.934227,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.0681677,89.51618,0.5371137,-995.5085,-999.464,-999.913
1,0.947464,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.06195477,89.53693,0.5234049,-995.5086,-999.464,-999.9141
1,0.9606094,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.0573713,89.55199,0.5103981,-995.5085,-999.5054,-999.9467
1,0.973877,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.04963869,89.57706,0.4933423,-995.5083,-999.6737,-1000.021
1,0.9871216,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.04443207,89.59496,0.4699205,-995.5084,-999.8058,-1000.059
1,1.000572,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.05185044,89.61201,0.4571565,-995.5086,-999.8731,-1000.077
1,1.01368,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.026962,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.041626,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.054787,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.068192,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.081184,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.094421,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.107742,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.12104,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.134476,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.147392,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.160637,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.173927,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.187164,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.200455,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.213875,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.227196,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.240486,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.253693,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.26722,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.280441,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.293724,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.307083,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.320351,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.333824,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.347343,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.360298,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.373787,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.386932,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.40033,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.413628,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.427681,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.440384,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.453575,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.467026,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.4804,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.493637,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.507072,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,0.05185044,89.61201,0.4571565,-995.5089,-999.8737,-1000.078
1,1.52063,View First Crossing: 0,0,3,-9,1.7,0,359.7031,89.64726,359.9559,-995.5089,-999.8737,-1000.078
1,1.534218,View First Crossing: 0,0,3,-9,1.7,0,359.7649,89.66342,359.9403,-995.5089,-999.8737,-1000.078
1,1.549255,View First Crossing: 0,0,3,-9,1.7,0,359.8315,89.68261,359.9348,-995.5089,-999.8737,-1000.078
1,1.56205,View First Crossing: 0,0,3,-9,1.7,0,359.888,89.6973,359.9378,-995.5089,-999.8737,-1000.078
1,1.576462,View First Crossing: 0,0,3,-9,1.7,0,359.9711,89.70707,359.9362,-995.5089,-999.8737,-1000.078
1,1.589844,View First Crossing: 0,0,3,-9,1.7,0,0.04167776,89.71416,359.9286,-995.5089,-999.8737,-1000.078
1,1.60466,View First Crossing: 0,0,3,-9,1.7,0,0.1034267,89.71267,359.9318,-995.5089,-999.8737,-1000.078
1,1.619019,View First Crossing: 0,0,3,-9,1.7,0,0.1703038,89.71191,359.9375,-995.5089,-999.8737,-1000.078
1,1.634537,View First Crossing: 0,0,3,-9,1.7,0,0.204784,89.7106,359.954,-995.5089,-999.8737,-1000.078
1,1.648674,View First Crossing: 0,0,3,-9,1.7,0,0.2290893,89.70275,359.9742,-995.5089,-999.8737,-1000.078
1,1.662537,View First Crossing: 0,0,3,-9,1.7,0,0.2388858,89.69611,-0.001856347,-995.5089,-999.8737,-1000.078
1,1.676331,View First Crossing: 0,0,3,-9,1.7,0,0.248898,89.69312,0.0239478,-995.5089,-999.8737,-1000.078
1,1.690094,View First Crossing: 0,0,3,-9,1.7,0,0.2348198,89.68684,0.04965828,-995.5089,-999.8737,-1000.078
1,1.703377,View First Crossing: 0,0,3,-9,1.7,0,0.2155954,89.68456,0.08482088,-995.5089,-999.8737,-1000.078
1,1.717087,View First Crossing: 0,0,3,-9,1.7,0,0.1789895,89.67263,0.1240588,-995.5089,-999.8737,-1000.078
1,1.73069,View First Crossing: 0,0,3,-9,1.7,0,0.1199829,89.64584,0.179467,-995.5089,-999.8737,-1000.078
1,1.744797,View First Crossing: 0,0,3,-9,1.7,0,0.05592657,89.62958,0.2165104,-995.5089,-999.8737,-1000.078
1,1.758369,View First Crossing: 0,0,3,-9,1.7,0,-0.004148299,89.61716,0.2319433,-995.5089,-999.8737,-1000.078
1,1.771553,View First Crossing: 0,0,3,-9,1.7,0,359.9153,89.59901,0.2270373,-995.5089,-999.8737,-1000.078
1,1.784897,View First Crossing: 0,0,3,-9,1.7,0,359.843,89.58898,0.2198147,-995.5089,-999.8737,-1000.078
1,1.798409,View First Crossing: 0,0,3,-9,1.7,0,359.7828,89.58328,0.2163018,-995.5089,-999.8737,-1000.078
1,1.81205,View First Crossing: 0,0,3,-9,1.7,0,359.7428,89.59589,0.225369,-995.5089,-999.8737,-1000.078
1,1.825378,View First Crossing: 0,0,3,-9,1.7,0,359.7125,89.59619,0.2299015,-995.5089,-999.8737,-1000.078
1,1.838753,View First Crossing: 0,0,3,-9,1.7,0,359.6796,89.6098,0.230616,-995.5089,-999.8737,-1000.078
1,1.852295,View First Crossing: 0,0,3,-9,1.7,0,359.6561,89.61915,0.2262463,-995.5089,-999.8737,-1000.078
1,1.865784,View First Crossing: 0,0,3,-9,1.7,0,359.6537,89.62135,0.2164045,-995.5089,-999.8737,-1000.078
1,1.879112,View First Crossing: 0,0,3,-9,1.7,0,359.6512,89.62572,0.2046714,-995.5089,-999.8737,-1000.078
1,1.892418,View First Crossing: 0,0,3,-9,1.7,0,359.6535,89.6303,0.1881803,-995.5089,-999.8737,-1000.078
1,1.905739,View First Crossing: 0,0,3,-9,1.7,0,359.6693,89.63417,0.1759804,-995.5089,-999.8737,-1000.078
1,1.919159,View First Crossing: 0,0,3,-9,1.7,0,359.6849,89.63814,0.172945,-995.5089,-999.8737,-1000.078
1,1.932541,View First Crossing: 0,0,3,-9,1.7,0,359.7371,89.64288,0.168437,-995.5089,-999.8737,-1000.078
1,1.945892,View First Crossing: 0,0,3,-9,1.7,0,359.7637,89.64281,0.1653489,-995.5089,-999.8737,-1000.078
1,1.959457,View First Crossing: 0,0,3,-9,1.7,0,359.7797,89.64068,0.15227,-995.5089,-999.8737,-1000.078
1,1.973259,View First Crossing: 0,0,3,-9,1.7,0,359.7923,89.63812,0.1438376,-995.5089,-999.8737,-1000.078
1,1.985886,View First Crossing: 0,0,3,-9,1.7,0,359.8144,89.63676,0.1462246,-995.5089,-999.8737,-1000.078
1,1.999344,View First Crossing: 0,0,3,-9,1.7,0,359.8287,89.63342,0.1545166,-995.5089,-999.8737,-1000.078
1,2.012733,View First Crossing: 0,0,3,-9,1.7,0,359.8409,89.63531,0.1720494,-995.5089,-999.8737,-1000.078
1,2.026001,View First Crossing: 0,0,3,-9,1.7,0,359.8454,89.63357,0.1789368,-995.5089,-999.8737,-1000.078
1,2.039207,View First Crossing: 0,0,3,-9,1.7,0,359.851,89.63065,0.1860453,-995.5089,-999.8737,-1000.078
1,2.05265,View First Crossing: 0,0,3,-9,1.7,0,359.8564,89.62381,0.2039463,-995.5089,-999.8737,-1000.078
1,2.065994,View First Crossing: 0,0,3,-9,1.7,0,359.8627,89.6119,0.2233706,-995.5089,-999.8737,-1000.078
1,2.079414,View First Crossing: 0,0,3,-9,1.7,0,359.8597,89.59877,0.2351842,-995.5089,-999.8737,-1000.078
1,2.09269,View First Crossing: 0,0,3,-9,1.7,0,359.8603,89.59166,0.2399651,-995.5089,-999.8737,-1000.078
1,2.106003,View First Crossing: 0,0,3,-9,1.7,0,359.865,89.58665,0.2382607,-995.5089,-999.8737,-1000.078
1,2.119446,View First Crossing: 0,0,3,-9,1.7,0,359.8779,89.58509,0.2299108,-995.5089,-999.8737,-1000.078
1,2.132744,View First Crossing: 0,0,3,-9,1.7,0,359.884,89.58788,0.2242419,-995.5089,-999.8737,-1000.078
1,2.146164,View First Crossing: 0,0,3,-9,1.7,0,359.8953,89.5995,0.2126718,-995.5089,-999.8737,-1000.078
1,2.159653,View First Crossing: 0,0,3,-9,1.7,0,359.9044,89.61344,0.209904,-995.5089,-999.8737,-1000.078
1,2.172989,View First Crossing: 0,0,3,-9,1.7,0,359.912,89.62532,0.2056973,-995.5089,-999.8737,-1000.078
1,2.186096,View First Crossing: 0,0,3,-9,1.7,0,359.9221,89.64433,0.1996828,-995.5089,-999.8737,-1000.078
1,2.199463,View First Crossing: 0,0,3,-9,1.7,0,359.9398,89.66001,0.1882687,133.7481,-0.01,-17.75921
1,2.212723,View First Crossing: 0,0,3,-9,1.7,0,359.963,89.66567,0.1842357,129.5829,-0.01,-17.27891
1,2.225983,View First Crossing: 0,0,3,-9,1.7,0,359.9931,89.67231,0.1783967,95.47971,-0.01,-14.2963
1,2.239464,View First Crossing: 0,0,3,-9,1.7,0,0.01005385,89.6689,0.1750214,78.1384,-0.01,-12.4329
1,2.252769,View First Crossing: 0,0,3,-9,1.7,0,0.0294715,89.66185,0.1738586,75.61144,-0.01,-12.24783
1,2.266136,View First Crossing: 0,0,3,-9,1.7,0,0.04027869,89.65743,0.1720217,74.40813,-0.01,-12.1559
1,2.279442,View First Crossing: 0,0,3,-9,1.7,0,0.05983993,89.64844,0.1679575,73.57135,-0.01,-12.02733
1,2.292877,View First Crossing: 0,0,3,-9,1.7,0,0.07196109,89.64492,0.1657023,71.39063,-0.01,-11.71548
1,2.306068,View First Crossing: 0,0,3,-9,1.7,0,0.09032835,89.6423,0.1626478,69.53478,-0.01,-11.44759
1,2.319458,View First Crossing: 0,0,3,-9,1.7,0,0.09737655,89.64063,0.1600099,68.14776,-0.01,-11.21118
1,2.332832,View First Crossing: 0,0,3,-9,1.7,0,0.1011321,89.63911,0.1573515,68.78425,-0.01,-11.27071
1,2.346237,View First Crossing: 0,0,3,-9,1.7,0,0.1011339,89.63465,0.148426,68.5098,-0.01,-11.22874
1,2.359558,View First Crossing: 0,0,3,-9,1.7,0,0.102573,89.62848,0.1265277,64.77595,-0.01,-10.6217
1,2.372955,View First Crossing: 0,0,3,-9,1.7,0,0.1031892,89.62893,0.108612,64.6909,-0.01,-10.5369
1,2.386086,View First Crossing: 0,0,3,-9,1.7,0,0.1080749,89.6352,0.0915172,64.84724,-0.01,-10.62345
1,2.399506,View First Crossing: 0,0,3,-9,1.7,0,0.1071881,89.64519,0.06995028,61.59142,-0.01,-10.12731
1,2.412903,View First Crossing: 0,0,3,-9,1.7,0,0.1055676,89.65967,0.06674462,61.46065,-0.01,-10.12053
1,2.426132,View First Crossing: 0,0,3,-9,1.7,0,0.08700676,89.67797,0.06994113,62.43242,-0.01,-10.22018
1,2.439415,View First Crossing: 0,0,3,-9,1.7,0,0.06857636,89.68848,0.07564159,63.3671,-0.01,-10.33204
1,2.452789,View First Crossing: 0,0,3,-9,1.7,0,0.06368014,89.69006,0.07534368,68.88353,-0.01,-11.12904
1,2.466301,View First Crossing: 0,0,3,-9,1.7,0,0.05145746,89.69083,0.07368871,70.0849,-0.01,-11.27972
1,2.479591,View First Crossing: 0,0,3,-9,1.7,0,0.04529513,89.68678,0.07410458,70.9137,-0.01,-11.39907
1,2.492737,View First Crossing: 0,0,3,-9,1.7,0,0.03987341,89.67979,0.06818,73.43832,-0.01,-11.72193
1,2.506882,View First Crossing: 0,0,3,-9,1.7,0,0.03692943,89.67033,0.05506292,71.52481,-0.01,-11.44337
1,2.519516,View First Crossing: 0,0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,74.37251,-0.01,-11.76916
1,2.532654,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,72.25439,-0.01,-11.46953
1,2.545967,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,72.25439,-0.01,-11.46953
1,2.560966,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,70.79952,-0.01,-10.65367
1,2.574066,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,97.97987,-0.01,-8.787287
1,2.587166,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,115.6843,-1.076189E-16,-2.2262
1,2.60041,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,83.40159,-0.01,1.89818
1,2.613892,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,77.19217,-0.01,3.345286
1,2.626968,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,77.19217,-0.01,3.345286
1,2.640327,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,76.8081,-0.01,4.063571
1,2.653397,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,75.46375,-0.01,4.38466
1,2.666763,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,73.78024,-0.01,4.507491
1,2.680122,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,68.94968,-0.01,4.341573
1,2.693466,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,68.94968,-0.01,4.341573
1,2.706573,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,72.8022,-0.01,4.607582
1,2.719994,Waiting for user choice (Blackscreen 2),0,3,-9,1.7,0,0.03422285,89.6615,0.04136421,70.54662,-0.01,4.519176
