trialnum,time,state,mapAngle,viewAngle,posx,posy,posz,rotx,roty,rotz,gazex,gazey,gazez
1,0.2272453,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.632622,100.061,1.767473,-995.5117,-1000.222,-1000.726
1,0.2406883,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.621359,99.98174,1.790504,-995.5107,-1000.221,-1000.72
1,0.2539101,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.618453,99.89433,1.809186,-995.5097,-1000.22,-1000.715
1,0.2673302,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.613609,99.81219,1.828563,-995.4847,-1000.126,-1000.615
1,0.2805595,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.596999,99.72341,1.84828,-995.4545,-1000.007,-1000.496
1,0.2941551,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.568365,99.63967,1.866266,-995.4395,-999.9494,-1000.433
1,0.3073273,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.53526,99.56405,1.867821,-995.4388,-999.9472,-1000.426
1,0.3206482,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.517927,99.49506,1.870333,-995.4316,-999.9172,-1000.394
1,0.333931,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.493445,99.42355,1.867141,-995.4288,-999.9019,-1000.381
1,0.3472672,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.494946,99.35435,1.876127,-995.4268,-999.8902,-1000.371
1,0.3605614,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.470804,99.28859,1.890395,-995.4269,-999.89,-1000.369
1,0.3739281,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.424835,99.21708,1.908873,-995.4266,-999.8884,-1000.364
1,0.3873749,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.351945,99.14498,1.917057,-995.4262,-999.881,-1000.36
1,0.4006195,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.25513,99.05963,1.898056,-995.4266,-999.876,-1000.358
1,0.4139977,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.18789,98.98026,1.882274,-995.4264,-999.8647,-1000.355
1,0.4274788,Show Map Crossing: 0,0,0,-1000,-1000,-1000,4.094664,98.88945,1.872008,-995.4261,-999.8594,-1000.349
1,0.4407234,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.966968,98.78246,1.844634,-995.4249,-999.8434,-1000.34
1,0.4541855,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.71975,98.64884,1.783818,-995.4254,-999.8363,-1000.336
1,0.4672012,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.440394,98.50033,1.696486,-995.4253,-999.8104,-1000.328
1,0.4807091,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.099348,98.33345,1.575743,-995.4256,-999.7822,-1000.319
1,0.4942245,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.715402,98.15893,1.436862,-995.425,-999.7228,-1000.311
1,0.507515,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.307787,97.98061,1.295639,-995.4263,-999.6918,-1000.298
1,0.520668,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.855371,97.80392,1.173894,-995.4286,-999.6283,-1000.299
1,0.5338898,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.401717,97.63772,1.094202,-995.4225,-999.7743,-1000.181
1,0.5472641,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.9498239,97.45091,1.03698,-995.4366,-999.2963,-1000.343
1,0.5606499,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.5213551,97.26249,1.004023,-995.4414,-999.2606,-1000.328
1,0.5739708,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.1234522,97.06266,0.97442,-995.4462,-999.2269,-1000.313
1,0.5873718,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.766,96.86739,0.9433972,-995.4509,-999.1957,-1000.297
1,0.6006203,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.4679,96.66261,0.9090385,-995.4551,-999.1677,-1000.282
1,0.613903,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.1909,96.46059,0.8817662,-995.4537,-999.3481,-1000.239
1,0.627327,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.9579,96.22898,0.8737332,-995.4632,-999.6576,-1000.325
1,0.6406784,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.792,95.99924,0.861101,-995.4625,-999.7791,-1000.322
1,0.6539803,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.6871,95.76482,0.8279909,-995.462,-999.7662,-1000.304
1,0.6672974,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.6446,95.52003,0.7911556,-995.4597,-999.8015,-1000.279
1,0.6806984,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.698,95.26231,0.7490513,-995.4578,-999.8344,-1000.26
1,0.6939735,Show Map Crossing: 0,0,0,-1000,-1000,-1000,358.8157,95.00468,0.7212449,-995.4575,-999.8428,-1000.25
1,0.7086601,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.0135,94.73447,0.7012412,-995.4561,-999.8519,-1000.23
1,0.7207108,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.2734,94.4555,0.6737671,-995.4548,-999.8732,-1000.216
1,0.7339439,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.557,94.14002,0.664176,-995.4543,-999.8925,-1000.207
1,0.7472992,Show Map Crossing: 0,0,0,-1000,-1000,-1000,359.8725,93.80336,0.6611958,-995.4533,-999.9059,-1000.193
1,0.7606087,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.2104148,93.45265,0.6558896,-995.4523,-999.9124,-1000.179
1,0.7739983,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.5173769,93.10897,0.6403547,-995.4506,-999.9388,-1000.152
1,0.7873917,Show Map Crossing: 0,0,0,-1000,-1000,-1000,0.7986889,92.75973,0.6281795,-995.4492,-999.9324,-1000.132
1,0.8005295,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.064126,92.4216,0.6220189,-995.4479,-999.9214,-1000.121
1,0.8139076,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.343642,92.09205,0.6089201,-995.4463,-999.8978,-1000.11
1,0.8273544,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.626934,91.77209,0.6002859,-995.4447,-999.9197,-1000.084
1,0.8407784,Show Map Crossing: 0,0,0,-1000,-1000,-1000,1.923227,91.44421,0.5932955,-995.4429,-999.9023,-1000.08
1,0.8540344,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.216513,91.11719,0.586796,-995.4407,-999.8842,-1000.076
1,0.8673058,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.49725,90.80872,0.5806535,-995.4383,-999.8766,-1000.065
1,0.8805809,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.739287,90.52034,0.5655487,-995.4361,-999.8727,-1000.06
1,0.8939667,Show Map Crossing: 0,0,0,-1000,-1000,-1000,2.922004,90.26132,0.5283455,-995.4335,-999.8614,-1000.054
1,0.9076805,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.100569,90.03619,0.4624648,-995.4324,-999.8757,-1000.034
1,0.9206543,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.267881,89.85754,0.3933089,-995.4295,-999.8519,-1000.034
1,0.9338913,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.422095,89.73264,0.323364,-995.4271,-999.8364,-1000.031
1,0.9472008,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.531233,89.64037,0.2830518,-995.4246,-999.822,-1000.029
1,0.9606438,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.630514,89.58978,0.2635459,-995.4229,-999.8119,-1000.028
1,0.9740295,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.684865,89.57156,0.2454344,-995.4216,-999.8074,-1000.028
1,0.9873505,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.73872,89.57948,0.2305114,-995.4213,-999.8118,-1000.027
1,1.000645,Show Map Crossing: 0,0,0,-1000,-1000,-1000,3.755772,89.61607,0.2206839,-995.4204,-999.8063,-1000.027
1,1.013641,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.026924,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.041809,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.054855,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.068253,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.081329,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.09457,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.107933,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.121101,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.134193,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.147346,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.160702,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.173992,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.187267,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.200558,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.213829,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.227318,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.241566,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.253845,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.267105,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.280502,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.293827,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.307259,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.320736,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.333691,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.347046,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.360401,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.373802,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.387177,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.400455,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.413795,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.427147,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.440704,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.453777,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.467121,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.480473,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.493725,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.50721,Hide Map Crossing (Blackscreen 1),0,0,-9,1.7,0,3.755772,89.61607,0.2206839,-995.42,-999.8025,-1000.027
1,1.521179,View First Crossing: 0,0,-2,-9,1.7,0,3.746427,91.32261,0.4001589,-995.42,-999.8025,-1000.027
1,1.534405,View First Crossing: 0,0,-2,-9,1.7,0,3.747853,91.33294,0.3986195,-995.42,-999.8025,-1000.027
1,1.548763,View First Crossing: 0,0,-2,-9,1.7,0,3.739707,91.34309,0.3896844,-995.42,-999.8025,-1000.027
1,1.561646,View First Crossing: 0,0,-2,-9,1.7,0,3.716945,91.34344,0.3832507,-995.42,-999.8025,-1000.027
1,1.575119,View First Crossing: 0,0,-2,-9,1.7,0,3.678728,91.33739,0.3775195,-995.42,-999.8025,-1000.027
1,1.587772,View First Crossing: 0,0,-2,-9,1.7,0,3.657066,91.33236,0.3740176,-995.42,-999.8025,-1000.027
1,1.601009,View First Crossing: 0,0,-2,-9,1.7,0,3.634184,91.32147,0.3634823,-995.42,-999.8025,-1000.027
1,1.613956,View First Crossing: 0,0,-2,-9,1.7,0,3.604357,91.31306,0.3464248,-995.42,-999.8025,-1000.027
1,1.627281,View First Crossing: 0,0,-2,-9,1.7,0,3.57621,91.3055,0.334053,-995.42,-999.8025,-1000.027
1,1.640232,View First Crossing: 0,0,-2,-9,1.7,0,3.560635,91.30009,0.3207752,-995.42,-999.8025,-1000.027
1,1.653664,View First Crossing: 0,0,-2,-9,1.7,0,3.544126,91.29269,0.3026149,-995.42,-999.8025,-1000.027
1,1.666595,View First Crossing: 0,0,-2,-9,1.7,0,3.530281,91.28052,0.2988195,-995.42,-999.8025,-1000.027
1,1.67992,View First Crossing: 0,0,-2,-9,1.7,0,3.505296,91.25912,0.2940789,-995.42,-999.8025,-1000.027
1,1.693111,View First Crossing: 0,0,-2,-9,1.7,0,3.481511,91.23133,0.2798883,-995.42,-999.8025,-1000.027
1,1.706551,View First Crossing: 0,0,-2,-9,1.7,0,3.465835,91.20969,0.2679959,-995.42,-999.8025,-1000.027
1,1.719845,View First Crossing: 0,0,-2,-9,1.7,0,3.449553,91.19057,0.249371,-995.42,-999.8025,-1000.027
1,1.733238,View First Crossing: 0,0,-2,-9,1.7,0,3.441053,91.18217,0.2230633,-995.42,-999.8025,-1000.027
1,1.746227,View First Crossing: 0,0,-2,-9,1.7,0,3.436754,91.17792,0.1899498,-995.42,-999.8025,-1000.027
1,1.759567,View First Crossing: 0,0,-2,-9,1.7,0,3.44213,91.18785,0.1785337,-995.42,-999.8025,-1000.027
1,1.773865,View First Crossing: 0,0,-2,-9,1.7,0,3.453714,91.19047,0.1748675,-995.42,-999.8025,-1000.027
1,1.786282,View First Crossing: 0,0,-2,-9,1.7,0,3.456962,91.19192,0.1684577,-995.42,-999.8025,-1000.027
1,1.799423,View First Crossing: 0,0,-2,-9,1.7,0,3.469843,91.19766,0.1634817,-995.42,-999.8025,-1000.027
1,1.812786,View First Crossing: 0,0,-2,-9,1.7,0,3.471649,91.19828,0.1569638,552.7137,-0.01,-15.27069
1,1.826149,View First Crossing: 0,0,-2,-9,1.7,0,3.47196,91.20195,0.1342396,87.07941,-0.01,-3.126166
1,1.839462,View First Crossing: 0,0,-2,-9,1.7,0,3.469008,91.19656,0.1062656,61.58554,-0.01,-2.480394
1,1.852821,View First Crossing: 0,0,-2,-9,1.7,0,3.473573,91.1919,0.08695109,61.71496,-0.01,-2.479757
1,1.866089,View First Crossing: 0,0,-2,-9,1.7,0,3.47753,91.18707,0.08309139,53.70569,-0.01,-2.195598
1,1.87944,View First Crossing: 0,0,-2,-9,1.7,0,3.477391,91.17873,0.07908095,48.39411,1.077631E-16,-2.083125
1,1.892822,View First Crossing: 0,0,-2,-9,1.7,0,3.464172,91.16017,0.07028547,49.24381,1.086043E-16,-2.081885
1,1.906143,View First Crossing: 0,0,-2,-9,1.7,0,3.444659,91.14796,0.05479836,47.5257,1.057E-16,-2.043725
1,1.91943,View First Crossing: 0,0,-2,-9,1.7,0,3.411139,91.13226,0.008258884,48.16709,1.067249E-16,-2.055965
1,1.933113,View First Crossing: 0,0,-2,-9,1.7,0,3.363916,91.12762,359.9735,50.63756,1.103692E-16,-2.092862
1,1.946274,View First Crossing: 0,0,-2,-9,1.7,0,3.335588,91.1151,359.9576,50.20545,1.08568E-16,-2.047076
1,1.959347,View First Crossing: 0,0,-2,-9,1.7,0,3.297683,91.10272,359.9521,49.43118,1.063498E-16,-1.999143
1,1.972675,View First Crossing: 0,0,-2,-9,1.7,0,3.277316,91.09775,359.9474,50.67451,1.087065E-16,-2.035376
1,1.986137,View First Crossing: 0,0,-2,-9,1.7,0,3.256199,91.08764,359.9407,51.42922,1.101196E-16,-2.056783
1,1.999451,View First Crossing: 0,0,-2,-9,1.7,0,3.231121,91.07019,359.9296,49.18768,1.058361E-16,-1.990286
1,2.012749,View First Crossing: 0,0,-2,-9,1.7,0,3.202108,91.05581,359.9008,49.03095,1.066652E-16,-2.02378
1,2.026146,View First Crossing: 0,0,-2,-9,1.7,0,3.167238,91.04982,359.872,48.1384,1.045972E-16,-1.985055
1,2.039429,View First Crossing: 0,0,-2,-9,1.7,0,3.140432,91.0437,359.8565,49.31776,1.069062E-16,-2.021909
1,2.052864,View First Crossing: 0,0,-2,-9,1.7,0,3.114038,91.03799,359.8513,55.06341,8.99928E-17,-1.249636
1,2.06612,View First Crossing: 0,0,-2,-9,1.7,0,3.094473,91.02908,359.8534,67.4586,1.814507E-17,1.611494
1,2.079559,View First Crossing: 0,0,-2,-9,1.7,0,3.083395,91.01348,359.8616,79.34843,-7.09028E-17,5.036299
1,2.092793,View First Crossing: 0,0,-2,-9,1.7,0,3.080051,90.99342,359.8639,83.28438,-0.01,6.925001
1,2.106174,View First Crossing: 0,0,-2,-9,1.7,0,3.072462,90.96701,359.8561,82.57404,-0.01,7.69961
1,2.11961,View First Crossing: 0,0,-2,-9,1.7,0,3.053314,90.9334,359.843,83.29405,-0.01,7.802185
1,2.132805,View First Crossing: 0,0,-2,-9,1.7,0,3.021733,90.89943,359.8335,80.19613,-0.01,7.974739
1,2.146397,View First Crossing: 0,0,-2,-9,1.7,0,2.997352,90.85603,359.8326,82.65886,-0.01,8.428133
1,2.159508,View First Crossing: 0,0,-2,-9,1.7,0,2.982983,90.82813,359.8304,86.88329,-0.01,8.933486
1,2.172821,View First Crossing: 0,0,-2,-9,1.7,0,2.973252,90.79007,359.8311,87.27352,-0.01,9.086318
1,2.186363,View First Crossing: 0,0,-2,-9,1.7,0,2.975441,90.76289,359.8299,88.19124,-0.01,9.237657
1,2.199467,View First Crossing: 0,0,-2,-9,1.7,0,2.981462,90.74718,359.8291,87.30212,-0.01,9.123202
1,2.212841,View First Crossing: 0,0,-2,-9,1.7,0,2.99444,90.72794,359.8275,87.03803,-0.01,9.056431
1,2.226242,View First Crossing: 0,0,-2,-9,1.7,0,3.006895,90.71406,359.8297,78.45377,-0.01,8.171445
1,2.239502,View First Crossing: 0,0,-2,-9,1.7,0,3.008699,90.70776,359.8321,81.1957,-0.01,8.387855
1,2.252846,View First Crossing: 0,0,-2,-9,1.7,0,3.000111,90.6978,359.8383,74.53501,-0.01,7.675456
1,2.266144,View First Crossing: 0,0,-2,-9,1.7,0,2.988773,90.68798,359.8464,75.10302,-0.01,7.742417
1,2.279503,View First Crossing: 0,0,-2,-9,1.7,0,2.980285,90.68331,359.8489,78.9039,-0.01,8.090799
1,2.292969,View First Crossing: 0,0,-2,-9,1.7,0,2.973404,90.67834,359.8441,95.19729,-0.01,8.706556
1,2.307076,View First Crossing: 0,0,-2,-9,1.7,0,2.96842,90.67459,359.8266,139.7013,-2.043087E-17,5.438037
1,2.319611,View First Crossing: 0,0,-2,-9,1.7,0,2.968255,90.67735,359.8207,141.0397,-2.071899E-17,5.494513
1,2.332825,View First Crossing: 0,0,-2,-9,1.7,0,2.964281,90.67911,359.8139,177.0479,-0.01,-5.190105
1,2.346657,View First Crossing: 0,0,-2,-9,1.7,0,2.950138,90.68056,359.8153,148.7282,-0.01,-10.78595
1,2.359638,View First Crossing: 0,0,-2,-9,1.7,0,2.935135,90.68359,359.8192,135.4343,-0.01,-12.71439
1,2.372883,View First Crossing: 0,0,-2,-9,1.7,0,2.924883,90.6881,359.818,138.785,-0.01,-13.01833
1,2.386284,View First Crossing: 0,0,-2,-9,1.7,0,2.920903,90.69786,359.8147,134.282,-0.01,-14.63162
1,2.399548,View First Crossing: 0,0,-2,-9,1.7,0,2.918729,90.71181,359.8078,135.0589,-0.01,-14.73646
1,2.412876,View First Crossing: 0,0,-2,-9,1.7,0,2.917993,90.73639,359.7932,123.4992,-0.01,-13.75229
1,2.426315,View First Crossing: 0,0,-2,-9,1.7,0,2.919381,90.76341,359.7778,133.0031,-0.01,-14.85841
1,2.43972,View First Crossing: 0,0,-2,-9,1.7,0,2.913466,90.78407,359.7787,110.4118,-0.01,-12.51382
1,2.452877,View First Crossing: 0,0,-2,-9,1.7,0,2.906651,90.79885,359.787,111.2899,-0.01,-12.6501
1,2.466267,View First Crossing: 0,0,-2,-9,1.7,0,2.893758,90.81202,359.7921,111.3065,-0.01,-12.68616
1,2.479519,View First Crossing: 0,0,-2,-9,1.7,0,2.882611,90.82203,359.7886,118.2943,-0.01,-13.36286
1,2.493008,View First Crossing: 0,0,-2,-9,1.7,0,2.873714,90.83075,359.7724,122.0281,-0.01,-13.63505
1,2.506302,View First Crossing: 0,0,-2,-9,1.7,0,2.86866,90.8404,359.7485,113.466,-0.01,-12.62413
1,2.519638,View First Crossing: 0,0,-2,-9,1.7,0,2.869046,90.8455,359.7314,113.9185,-0.01,-12.69387
1,2.532578,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,112.1771,-0.01,-12.457
1,2.54612,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,106.2663,-0.01,-11.81754
1,2.56102,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,104.8973,-0.01,-11.47919
1,2.574028,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,107.6659,-0.01,-11.79795
1,2.587399,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,97.73008,-0.01,-10.66811
1,2.600689,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,97.73008,-0.01,-10.66811
1,2.613705,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,116.8086,-0.01,-12.41295
1,2.627079,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,106.2246,-0.01,-11.40288
1,2.640297,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,106.4726,-0.01,-11.50752
1,2.653606,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,123.8955,-0.01,-13.30531
1,2.667076,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,123.8955,-0.01,-13.30531
1,2.680244,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,119.1709,-0.01,-12.64348
1,2.693573,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,117.1689,-0.01,-12.49363
1,2.70673,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,109.2705,-0.01,-11.71896
1,2.720188,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,109.2705,-0.01,-11.71896
1,2.733479,Waiting for user choice (Blackscreen 2),0,-2,-9,1.7,0,2.869046,90.8455,359.7314,114.0457,-0.01,-12.14008
